engine_temp,engine_rpm,oil_level,vehicle_mileage,vibration,health_score
74.9,2238,66.0,76855,2.91,80
80.9,2258,96.6,157768,2.13,65
113.7,1725,60.8,63612,2.03,55
118.0,863,33.9,27578,2.31,30
86.6,3592,41.2,1908,0.65,85
79.3,760,21.7,98059,2.44,55
91.6,1856,73.7,187939,2.91,65
101.3,910,72.2,79368,1.87,55
76.4,826,24.1,142658,0.14,60
104.2,872,20.1,151792,0.31,35
63.1,2522,12.3,70940,0.78,75
63.0,3757,91.6,87878,1.52,85
83.2,2938,27.1,132697,1.3,60
81.2,2201,37.7,97543,2.94,55
78.9,4318,31.6,169258,2.84,25
89.5,3022,44.3,168226,1.24,85
79.2,2525,72.8,165229,2.4,65
71.5,1166,87.7,186133,1.95,65
78.6,3515,22.3,17871,0.81,60
118.5,851,70.2,129742,2.8,40
84.7,2954,38.5,112961,0.85,75
86.7,4101,98.2,55653,2.62,65
94.6,2911,33.4,140180,1.95,40
119.0,2715,5.7,115398,1.9,30
74.5,2202,54.0,34984,2.53,80
100.9,3870,19.3,63478,1.53,35
103.0,1113,9.2,24290,2.57,30
96.4,1041,71.3,145505,1.7,60
65.3,600,74.6,168671,2.96,65
100.6,1502,48.8,141890,2.01,40
63.8,1820,69.3,6984,1.18,100
95.8,2921,56.1,172432,2.31,40
104.4,1455,64.8,66286,1.58,75
72.7,1617,61.7,5594,2.44,80
110.5,2820,68.3,193332,2.52,40
61.8,4104,24.0,138243,1.89,25
110.6,795,30.5,96624,2.63,30
87.6,1932,46.8,116575,1.27,100
73.1,2117,47.4,50570,0.27,100
68.0,3297,78.6,117291,2.02,80
117.2,3707,39.9,95350,2.32,15
64.4,1657,20.4,183995,0.31,60
71.9,3305,28.9,128742,2.34,40
80.9,2663,25.4,119788,1.95,55
97.2,3392,74.5,62405,0.44,75
92.7,1020,49.7,111606,1.67,100
67.5,3414,72.3,62653,0.42,100
77.4,3440,44.5,141282,1.03,85
74.3,1631,89.5,59380,2.43,80
72.8,2091,98.4,173677,0.39,85
84.7,2485,68.6,101791,1.43,100
102.2,1109,87.1,120598,1.86,40
73.0,2459,53.3,161897,2.83,65
82.0,2458,93.8,120996,2.24,65
83.5,1513,84.0,119421,0.5,100
118.6,2665,99.2,164863,2.91,40
117.3,3566,64.2,75237,1.49,60
108.0,4437,79.0,92150,1.17,60
74.5,2196,56.6,80202,0.47,100
64.1,1655,29.6,70775,2.81,55
79.0,1623,38.7,84266,1.8,75
76.0,3804,89.9,66391,2.97,65
90.4,1175,10.3,74894,0.6,75
106.7,798,61.2,50817,1.68,75
111.5,1965,40.4,69574,0.42,75
110.7,2598,41.7,42932,1.62,75
81.6,1616,89.0,63404,2.68,80
101.2,4218,86.1,20071,0.42,60
78.8,625,61.9,175400,0.88,85
63.7,2158,30.9,53694,2.08,55
102.1,4324,50.2,733,0.32,60
60.6,4058,43.8,61127,1.42,85
84.6,3956,38.6,166761,1.07,45
79.8,2967,14.8,175361,2.53,40
101.6,1070,56.6,78345,0.24,75
106.0,3067,33.7,144758,2.6,15
78.2,1485,67.8,69034,2.14,80
108.7,1475,35.3,107620,0.96,50
77.6,1541,46.0,135789,0.67,85
86.8,3641,10.0,4854,2.86,40
103.6,1171,99.3,100162,1.71,75
101.6,4749,53.2,108787,1.1,60
119.2,1204,7.3,14358,0.23,50
73.5,4129,56.4,152929,0.58,70
99.7,4960,87.7,4960,1.83,40
96.6,981,78.4,167355,1.59,60
114.9,1836,71.6,26576,2.3,55
69.4,2980,18.2,91909,2.52,55
105.1,4379,67.5,18700,1.25,60
94.1,2705,77.8,174612,0.39,85
76.5,2117,59.4,51166,2.4,80
88.5,2133,89.8,47417,1.71,100
80.0,3894,31.3,19412,2.94,40
94.8,4040,28.0,97760,2.41,40
113.3,4089,87.6,59291,1.05,60
94.2,4545,64.4,91255,1.34,85
97.9,1470,5.1,135303,0.78,35
91.1,2750,38.5,7521,1.58,75
63.1,3832,86.5,195641,2.16,50
74.0,3831,7.6,123815,1.88,25
89.5,4366,5.3,11349,1.09,60
78.6,3807,31.7,32768,2.49,40
70.9,4426,91.8,95168,0.4,85
90.2,2212,90.6,62985,0.51,100
79.4,1677,54.3,7611,1.27,100
75.5,1900,57.6,19012,2.14,80
87.8,2758,36.5,49725,2.11,55
68.0,2871,28.2,1548,1.16,75
115.7,3129,82.4,90297,2.12,55
112.1,3860,15.1,145060,0.28,20
102.5,963,51.3,94729,0.94,75
66.4,1445,65.3,192258,2.11,65
106.6,3632,14.8,14497,0.63,35
108.5,1927,54.4,130337,0.72,60
106.1,3762,59.9,150948,0.35,45
66.8,991,75.5,157891,1.16,85
98.6,3855,27.3,138911,2.49,5
110.1,2659,32.9,38457,2.53,30
94.6,3837,59.1,116584,2.6,65
98.8,2646,98.4,117143,0.21,75
87.5,4841,25.7,108296,2.98,40
91.7,1905,98.7,128919,1.56,85
62.1,3494,72.9,61976,2.63,80
98.3,2632,83.5,10275,2.72,55
64.9,1364,13.5,38151,1.59,75
86.1,1098,33.5,34173,0.25,75
77.6,3968,10.5,93800,1.83,40
92.7,3544,40.3,43612,1.07,85
68.0,4404,98.2,15960,0.7,85
101.5,4813,15.0,4538,0.63,35
107.7,735,58.4,50338,1.72,75
69.8,1700,5.6,28709,0.4,75
66.3,2471,72.7,133211,2.48,65
68.7,4633,23.7,166518,0.76,45
112.6,4713,17.3,167634,1.69,20
91.7,4612,37.0,150175,0.46,45
88.0,804,78.2,47204,2.59,80
66.4,2971,15.1,24432,2.11,55
99.0,1161,26.8,168442,0.7,35
112.1,3914,5.8,125211,2.18,5
109.7,4560,97.0,151413,0.34,45
97.6,3126,61.3,6069,2.34,55
64.5,2811,73.4,144365,1.52,85
66.7,2971,66.9,98582,0.45,100
63.0,3281,18.7,100895,1.7,75
75.4,3406,61.5,123529,0.68,85
68.1,4369,17.5,130640,2.05,25
75.6,2855,43.1,158626,2.15,65
83.1,1500,59.1,98658,2.31,80
116.6,2350,58.1,113982,2.7,55
96.6,3895,16.3,84162,2.0,15
110.1,3759,8.3,37667,1.53,35
102.6,2052,80.8,51632,2.58,55
66.8,1843,74.0,98861,2.71,80
104.2,2922,12.8,46106,2.37,30
76.5,2270,17.1,69022,2.83,55
98.3,2627,89.8,82081,2.94,55
80.5,2368,78.1,130891,0.83,85
119.9,4263,99.6,88164,0.63,60
75.8,2902,29.1,115386,1.4,75
76.7,1769,51.3,108469,2.99,80
115.8,3032,27.5,69080,0.36,50
61.5,986,64.2,85697,2.16,80
101.8,3030,16.0,166045,2.57,15
103.5,3948,17.1,18376,2.99,15
110.2,2005,11.8,129942,1.9,15
118.5,723,70.9,50184,1.2,75
118.5,4597,51.9,60854,0.58,60
63.9,4052,63.7,87936,2.95,65
109.3,4496,88.5,70455,2.78,40
98.8,2224,75.3,186198,2.43,40
98.8,1781,48.9,116521,2.84,55
67.7,1327,98.5,77934,0.28,100
99.0,4484,48.3,88904,1.93,40
118.9,4270,15.7,153802,0.9,20
114.7,1741,99.3,18167,2.32,55
86.3,2975,7.2,185408,0.38,60
62.4,4631,57.2,63178,0.85,85
81.7,958,34.4,17568,2.57,55
109.6,4342,52.8,72369,2.27,40
102.1,3444,58.1,59657,2.98,55
87.6,2811,27.8,571,1.97,55
63.3,1572,57.9,168140,0.98,85
85.6,960,76.8,20122,1.69,100
88.1,3232,30.3,131655,2.84,40
115.7,3790,41.4,122011,1.99,25
98.5,2224,30.5,192961,2.66,15
78.7,4528,83.0,188477,0.17,70
91.5,2356,73.9,153035,1.17,85
64.0,840,87.8,102874,2.81,80
118.4,1575,21.2,28364,0.21,50
81.6,4918,12.0,71227,1.61,60
88.7,2913,16.3,75861,1.1,75
81.3,1905,20.3,89950,1.97,55
101.0,1387,55.6,5126,0.57,75
99.7,3028,97.2,92144,1.99,55
102.9,1155,38.9,3762,2.98,30
76.1,2709,96.1,2786,0.89,100
78.9,3249,8.6,67078,1.44,75
67.5,2159,93.1,116363,0.19,100
99.3,4835,22.2,78349,1.36,35
62.4,1963,91.7,147489,1.28,85
95.9,4559,10.3,192377,1.74,20
112.2,1189,95.1,16294,0.84,75
113.4,2349,24.1,68335,1.05,50
86.9,1140,33.8,122184,1.87,40
87.6,3022,51.6,72459,2.73,80
64.6,890,41.2,50209,0.78,100
100.2,2690,68.4,6938,2.06,55
109.3,4535,97.6,122285,1.62,45
74.7,4558,62.6,104875,0.4,85
85.3,4459,73.5,174993,1.74,70
110.3,1855,13.4,135460,2.16,15
112.6,607,64.6,68163,1.83,55
74.6,2257,48.1,7247,0.4,100
93.0,1856,89.1,22575,2.58,80
71.5,4550,41.9,20146,0.22,85
66.1,1639,69.5,22371,0.78,100
114.7,2716,26.7,92243,1.89,30
109.2,1284,29.6,107102,0.73,50
105.6,4618,40.7,51507,0.4,60
62.9,2397,33.9,26875,1.58,75
110.6,2424,29.1,13792,2.2,30
86.3,4134,9.7,179795,1.29,45
80.5,662,84.5,83253,2.13,80
92.8,860,11.1,85928,2.6,55
65.5,4171,89.3,84393,2.88,65
105.4,3792,16.9,71679,0.78,35
94.9,2088,11.2,191973,1.86,40
71.2,1730,58.5,149542,0.87,85
71.3,4875,52.7,19734,2.63,65
71.1,954,51.7,144175,2.68,65
63.4,3374,59.6,47728,1.03,100
95.3,1188,32.3,90487,1.97,30
110.4,1204,68.0,198560,2.67,40
61.0,2828,52.7,167550,1.57,85
62.9,773,36.8,181917,2.19,40
94.4,953,83.5,30766,2.42,80
109.2,3890,74.1,175587,2.63,25
79.6,1033,42.4,45240,1.59,100
81.0,3552,85.5,162360,2.83,50
95.8,858,92.4,67310,1.92,55
76.5,1467,56.0,115261,0.54,100
61.6,3206,25.4,37432,1.88,55
104.1,4245,92.0,120050,0.97,45
97.5,1195,23.0,104775,1.18,50
94.8,993,9.6,22497,2.45,55
104.5,2710,36.1,28283,2.92,30
100.5,4464,74.1,112597,2.62,40
72.4,4739,92.7,172184,1.04,70
81.1,2800,65.5,172760,1.42,85
67.6,4597,95.4,112039,2.95,65
67.8,4453,13.8,75280,2.78,40
100.6,4354,10.8,69199,2.93,15
111.5,4970,62.4,191983,1.36,45
117.8,4029,96.8,12463,2.42,40
97.7,813,52.8,88614,2.63,55
71.0,2726,9.9,169981,0.23,60
66.3,738,26.0,137232,0.87,60
108.8,4793,28.3,110840,2.66,15
94.7,4560,37.1,27682,1.23,60
97.1,1263,9.1,127776,0.91,35
106.9,3432,91.0,105446,0.89,75
102.2,1673,54.0,96401,1.19,75
110.1,4622,68.7,152477,0.81,45
63.4,761,11.4,170148,0.11,60
104.9,2100,10.1,140398,0.6,35
111.1,3778,60.7,168582,2.66,25
77.2,785,89.3,85065,0.32,100
98.4,2580,55.2,24527,1.3,75
78.8,4588,88.4,101019,1.42,85
117.5,1429,82.0,41313,2.36,55
62.0,4119,12.2,21777,0.83,60
94.8,4111,24.2,62382,1.0,60
70.0,3928,67.5,173334,0.14,70
102.7,3948,47.1,36499,2.72,40
70.6,3085,32.6,15390,2.09,55
74.1,1825,44.8,176653,0.86,85
89.7,3444,47.3,57853,2.67,80
114.9,3333,91.5,17921,0.35,75
72.7,4596,14.8,171932,1.17,45
68.7,3270,31.6,32945,1.73,75
105.5,2098,56.1,149832,1.57,60
90.0,2288,71.3,171578,2.0,65
114.7,3047,64.9,187055,0.96,60
68.8,1467,94.5,3243,2.3,80
98.8,4912,80.6,134738,1.28,45
74.0,3608,57.9,19411,0.46,85
69.4,4124,25.4,83940,2.25,40
101.0,2612,47.8,191198,2.74,40
95.6,839,70.9,23586,1.16,75
105.3,647,84.6,80168,1.81,55
78.6,4649,96.2,67510,2.09,65
86.9,4057,62.5,58862,2.51,65
84.3,3879,55.1,1258,0.67,85
119.0,3828,6.7,105356,1.75,35
77.5,1848,11.8,19494,2.25,55
77.7,1767,19.8,42202,0.68,75
81.3,4090,10.2,144600,1.47,45
93.9,2497,43.1,84673,1.45,100
75.1,4136,37.0,117363,2.53,40
114.9,2779,65.5,128839,2.35,40
75.9,2570,55.9,80544,0.77,100
113.7,3320,61.6,77400,0.78,75
66.2,2981,49.8,131028,2.2,65
99.4,2543,31.4,98723,2.24,30
114.4,3746,95.5,107148,0.62,60
70.1,4083,13.2,199479,1.29,45
118.1,4296,94.2,60589,2.49,40
87.2,3425,34.6,162504,0.33,60
116.7,2427,53.7,146274,1.18,60
100.6,822,15.3,78637,1.97,30
78.1,2346,11.7,127088,2.34,40
71.3,1129,45.8,16238,1.99,80
78.2,733,75.5,11179,1.25,100
65.6,4403,30.6,30793,2.98,40
68.6,701,58.4,8004,0.22,100
66.3,4323,31.5,114462,1.53,60
85.4,3328,41.9,21116,1.58,100
107.7,3145,91.1,124439,0.8,60
68.5,3158,86.3,86047,1.72,100
67.8,3641,54.0,113917,0.74,85
98.6,2600,27.6,31856,1.39,50
71.8,1548,23.4,2488,1.35,75
65.9,2168,95.6,83432,2.34,80
70.0,2653,24.3,71152,2.83,55
115.4,3605,81.8,116331,0.69,60
109.3,793,40.1,32791,2.98,55
81.2,1341,98.6,100641,2.83,80
99.3,4506,40.0,31027,0.43,60
92.2,3559,38.4,143663,2.75,25
100.6,2863,65.6,4726,1.74,75
101.0,4020,96.3,4133,2.65,40
97.7,3523,97.7,186753,2.84,25
76.0,3854,72.2,66280,2.59,65
62.3,3839,76.7,63044,1.27,85
87.3,4465,58.5,86097,1.95,65
113.5,637,76.8,160885,1.45,60
94.2,2298,86.7,90105,1.16,100
109.9,4626,51.2,137012,0.83,45
119.5,3813,63.9,23196,1.38,60
69.8,2383,56.0,6217,2.44,80
101.5,2566,58.4,19433,2.55,55
100.5,702,89.6,10934,2.88,55
118.8,641,38.8,54377,0.94,50
119.1,3594,24.8,26198,1.99,15
101.2,3818,48.3,196445,2.11,25
74.6,3590,24.8,44357,0.65,60
107.9,4888,52.3,47787,1.16,60
66.4,3969,90.8,157435,1.09,70
106.8,1661,63.7,178531,2.96,40
114.6,3149,86.3,155091,2.88,40
83.0,2276,20.8,185999,2.48,40
97.8,4289,90.6,85275,1.47,60
85.8,4597,62.2,156661,0.87,70
86.3,925,8.0,194744,2.76,40
78.6,1720,65.1,41113,0.88,100
105.7,707,95.4,142165,1.61,60
116.2,3278,12.5,179012,0.81,35
116.4,934,60.3,125182,2.92,40
70.5,2639,92.0,23792,0.22,100
112.5,1403,5.9,107112,0.61,50
104.2,2448,64.9,183273,2.32,40
75.2,1366,50.1,152099,0.54,85
64.0,4127,38.0,72381,2.94,40
76.1,2906,64.6,137882,1.03,85
114.7,3429,10.0,146300,2.76,15
98.0,2088,76.5,35225,2.02,55
103.3,4729,5.4,26187,1.94,15
75.4,4166,34.2,135313,2.75,25
103.2,2973,52.9,150565,1.59,60
61.7,1436,40.8,10729,1.26,100
82.5,3909,34.2,12549,0.73,60
97.6,4212,83.9,38013,0.52,60
68.8,3391,93.8,24347,2.4,80
109.4,4812,88.0,168280,0.47,45
74.1,4583,54.6,64772,1.24,85
99.1,4368,89.0,40378,1.29,60
84.3,2104,92.5,1998,2.03,80
95.8,3050,43.9,191342,0.91,60
66.4,3644,31.9,181355,2.53,25
61.0,2633,14.3,165832,0.7,60
114.6,2299,50.5,112172,2.39,55
76.2,2880,94.9,114100,2.56,80
109.2,1907,58.3,156161,0.66,60
120.0,3127,68.4,115400,2.45,55
72.7,4438,15.7,27737,2.17,40
75.9,1575,18.6,196822,2.64,40
99.8,2656,49.1,38514,1.58,75
117.9,3026,95.4,193854,0.78,60
114.9,4274,39.3,189019,2.74,5
90.2,3028,88.4,187205,2.39,65
107.7,4333,16.4,167609,0.16,20
68.1,959,63.6,123549,2.82,65
118.6,2823,62.1,50232,2.85,55
117.9,1084,86.7,94766,1.13,75
69.8,2028,5.3,10461,0.13,75
78.0,2680,23.0,82394,1.7,75
66.0,1295,25.9,9323,2.75,55
76.3,801,95.2,178355,0.46,85
109.0,4457,19.6,37040,1.81,15
82.7,1798,8.5,139750,2.22,40
65.3,1867,55.8,145821,0.49,85
80.5,3570,55.2,85028,1.59,85
118.9,673,85.2,92734,0.36,75
97.8,695,95.1,90896,1.72,75
85.0,4868,56.2,85793,1.38,85
70.0,4077,93.3,76699,0.87,85
119.2,2802,73.9,104835,2.57,55
109.3,857,30.1,84321,1.21,50
76.9,4258,93.2,158989,2.13,50
64.2,3406,68.4,191487,2.39,65
63.4,4856,44.3,117004,0.62,85
67.2,785,69.6,188400,0.45,85
94.8,742,43.1,122297,0.12,85
115.7,3953,15.8,17585,0.99,35
89.8,1239,73.3,147732,2.47,65
110.6,4349,83.3,188722,2.34,25
86.8,2674,74.2,95781,2.63,80
102.5,4568,26.8,115318,2.31,15
103.9,801,95.9,117273,0.17,75
70.4,3692,7.4,186885,1.22,45
81.7,3765,36.6,187665,0.12,45
98.2,3679,29.7,6968,0.2,35
64.2,2702,9.6,67249,1.49,75
81.7,1510,43.5,140312,1.14,85
92.1,2171,64.2,173615,1.72,85
119.8,4048,88.8,36119,0.29,60
88.5,2759,99.0,106397,1.81,80
109.0,4925,81.8,161110,0.29,45
85.9,3144,49.5,13100,1.33,100
107.8,1929,73.8,42794,1.12,75
95.7,4213,85.1,104519,0.75,60
113.2,1060,49.2,48121,1.0,75
84.7,1406,79.6,9143,0.1,100
96.3,4299,50.9,59376,1.04,60
97.8,2873,41.7,83144,0.33,75
85.0,658,55.0,106528,2.77,80
68.7,3075,69.2,82016,0.32,100
65.6,1755,74.1,130604,2.86,65
61.0,1097,38.9,78737,1.53,75
112.4,4925,59.3,68677,1.59,60
74.2,4576,91.4,129940,2.39,50
72.7,2207,97.7,92889,2.12,80
104.2,1320,26.6,77006,0.79,50
79.2,1874,23.3,147627,0.17,60
90.4,4467,69.3,185077,2.36,50
69.8,1290,44.4,95133,0.48,100
117.6,4623,7.3,30090,1.84,15
111.1,4752,38.0,177407,2.83,5
111.8,4037,81.6,25476,1.69,60
84.4,2955,80.8,195847,0.93,85
105.7,1349,52.0,64004,0.62,75
68.6,3651,49.9,193545,0.18,70
60.5,4164,60.1,74469,1.91,65
61.2,2304,25.8,120119,1.72,60
95.2,4045,55.0,171377,1.44,45
87.3,2977,6.0,125494,0.66,60
91.1,3831,50.2,75650,0.79,85
60.4,2815,36.9,43657,2.88,55
85.4,1485,69.1,123270,0.16,85
103.1,1464,65.6,99262,1.15,75
86.6,4094,41.2,162930,0.21,70
103.9,3654,5.7,119358,0.66,35
74.0,1385,29.0,172375,2.81,40
108.8,1056,65.2,134553,0.53,60
95.3,944,11.9,62841,1.84,30
72.6,1153,15.2,7931,1.11,75
74.2,1387,66.5,106951,1.94,80
97.7,2419,76.8,54694,2.57,55
109.8,1304,35.5,8635,0.93,50
84.9,1552,51.5,45252,0.33,100
75.5,1414,94.8,190826,0.69,85
112.0,2148,94.8,69017,1.37,75
100.2,743,34.2,153149,1.59,35
86.9,3377,81.9,66953,2.83,80
89.3,4366,61.4,87776,0.15,85
72.3,4425,97.7,73212,2.3,65
97.6,1816,50.4,72547,0.31,75
81.5,2407,78.6,186933,0.33,85
119.7,3339,78.0,148126,2.0,40
88.8,1889,52.3,54565,2.74,80
89.2,1155,80.6,55153,0.93,100
94.0,1462,29.8,149740,0.88,60
115.0,3085,16.6,172131,1.89,15
108.0,2955,45.4,183011,2.35,40
87.1,1565,94.6,115095,2.62,80
103.1,2995,52.6,162970,0.82,60
95.2,1075,65.3,99281,2.25,55
89.5,1938,64.3,48561,0.99,100
71.5,1124,17.6,87473,1.68,75
87.8,3171,42.1,123022,0.65,85
74.7,1161,72.2,129552,0.52,85
114.9,4302,97.3,23836,2.81,40
80.1,1805,21.0,60420,1.69,75
117.1,4633,44.0,8911,0.11,60
92.0,4447,14.0,157107,2.4,25
97.9,4801,28.0,156065,2.1,5
92.6,2838,40.8,91216,1.05,100
67.8,1760,56.4,180768,1.45,85
82.5,4425,26.9,73080,1.4,60
65.9,671,26.6,22289,0.9,75
97.4,1354,78.9,31346,2.94,55
86.8,4452,96.5,189188,1.68,70
106.7,1504,35.7,25644,2.7,30
73.2,651,70.4,28279,1.8,100
69.9,3221,29.5,95446,2.1,55
84.4,3790,93.2,48638,0.19,85
115.6,4548,68.9,113917,1.58,60
102.6,1887,81.3,34341,2.19,55
85.1,2372,9.7,119660,0.45,75
91.0,4502,61.9,118481,2.07,65
65.1,4520,55.1,154975,0.34,70
119.1,1549,32.8,100957,2.44,30
100.0,3738,29.9,197148,2.94,5
77.1,3016,60.1,34979,1.92,80
95.1,2879,72.1,125576,0.32,60
66.6,2025,8.2,106626,1.8,75
118.0,2184,58.9,65109,2.25,55
70.5,1646,21.2,109239,2.81,55
98.9,2765,18.3,193015,0.23,35
74.7,4623,64.2,152999,2.35,50
103.1,1776,34.5,69356,0.48,50
106.6,2760,46.9,156473,2.39,40
100.4,1631,39.2,182942,2.68,15
96.9,3888,66.6,162773,2.6,25
113.5,1915,49.7,73226,1.99,55
64.7,1492,96.5,103658,1.55,100
79.9,706,38.5,135298,2.64,40
74.9,3680,75.3,90808,1.61,85
119.3,1344,29.4,107533,0.65,50
83.4,1221,53.3,197421,2.83,65
104.0,4840,57.5,118525,1.18,60
101.1,1420,36.3,158075,1.91,15
72.7,1011,49.8,97571,0.68,100
74.3,713,31.5,189599,0.42,60
76.9,3046,5.6,185790,1.7,60
84.7,3946,25.5,88601,1.71,60
74.1,4819,71.5,68160,1.17,85
61.2,685,78.2,5505,1.0,100
112.8,4742,31.6,144453,1.19,20
117.9,2172,43.8,7549,2.41,55
80.5,2605,8.5,51149,1.14,75
80.3,4679,27.5,141275,2.77,25
60.4,1403,79.0,189664,0.43,85
100.8,3934,62.6,187899,2.8,25
109.5,3949,24.5,143000,2.1,5
68.8,1669,29.5,13457,1.1,75
69.6,3269,82.6,125293,0.12,85
107.4,4741,24.9,122465,2.43,5
97.0,3371,36.7,168183,2.91,15
62.7,4782,68.1,24587,2.95,65
97.4,2008,58.3,59354,1.33,75
78.5,4340,48.8,101911,0.3,85
82.1,864,90.5,25312,1.01,100
106.2,4448,25.9,66045,1.0,35
108.7,3693,75.4,107764,0.4,60
84.0,2073,20.1,137166,1.62,60
116.8,4881,63.5,77994,1.85,40
84.4,925,87.7,38513,2.21,80
106.3,1806,48.5,70446,0.25,75
89.0,2104,73.8,6572,0.9,100
113.9,4134,82.9,168140,1.13,45
114.5,2040,17.9,140153,2.69,15
65.2,1555,72.1,84872,2.71,80
116.2,1154,92.4,158985,0.85,60
109.5,3854,59.8,40378,1.51,60
107.5,4739,22.7,182968,1.33,20
72.1,2636,17.1,62189,1.63,75
108.3,1886,29.7,26084,0.93,50
111.0,1797,14.8,97240,1.44,50
77.3,2867,53.8,60681,0.52,100
117.1,4229,11.6,199641,2.16,5
63.0,4065,26.2,22418,1.17,60
69.0,1371,46.8,173799,1.67,85
92.3,3056,50.0,74860,1.85,80
94.5,1070,58.7,163304,2.53,65
98.7,1970,72.0,197809,0.34,60
61.0,3732,9.5,82168,1.5,60
117.6,1271,12.7,139075,2.69,15
62.7,1774,10.8,157543,1.06,60
68.6,710,45.2,62468,1.39,100
60.8,4159,9.0,185500,0.35,45
94.0,1626,75.9,155877,2.28,65
115.9,4154,26.2,68211,0.35,35
100.0,3833,94.2,75012,1.93,40
109.4,2072,51.2,19259,1.19,75
60.8,2979,47.4,171134,1.08,85
92.5,3571,79.2,49179,1.8,85
87.6,2981,72.7,174930,1.75,85
89.9,3890,62.7,197117,1.28,70
64.3,2433,93.8,80099,0.91,100
101.1,1053,45.1,148096,1.57,60
90.2,1340,81.8,61980,0.87,100
105.9,2980,41.1,85170,0.4,75
89.1,2957,84.6,69283,2.42,80
69.0,2043,29.7,51871,2.14,55
98.9,4280,32.5,20287,0.34,35
70.3,2348,69.4,25887,0.57,100
112.3,3001,25.2,128493,0.39,35
96.8,3771,26.8,124370,2.39,5
69.4,4840,34.0,17802,2.34,40
117.7,2606,69.5,73135,1.28,75
91.1,2386,89.5,9650,2.48,80
64.4,2009,69.1,150915,2.92,65
97.6,2362,83.6,185128,2.91,40
75.2,1509,56.6,161304,2.94,65
108.2,1360,11.5,171152,2.55,15
109.1,3840,14.5,105646,0.73,35
118.7,3289,57.7,43527,0.27,75
90.1,1130,36.1,42297,2.45,55
87.3,1959,26.0,159340,0.99,60
105.2,4418,49.3,29185,1.08,60
67.9,2627,68.3,117769,0.31,100
92.8,3160,41.6,131418,2.17,65
92.8,2777,81.2,180340,1.35,85
65.4,2137,75.2,43418,0.69,100
85.1,1873,74.8,9612,1.99,80
111.2,3381,98.6,173886,2.94,40
111.4,1546,33.0,85002,1.55,50
66.0,1898,66.2,132703,1.86,65
65.4,3111,86.3,198607,0.57,85
75.8,2788,60.1,57211,0.57,100
112.5,1481,80.0,146524,1.43,60
67.7,2447,44.4,78105,2.55,80
103.2,2575,61.1,171972,2.74,40
66.1,4868,10.3,153554,1.96,25
97.4,3564,98.6,35472,1.15,60
81.4,3663,81.0,87460,2.28,65
107.3,3728,87.5,118123,0.95,60
74.0,1097,71.0,172242,0.74,85
98.4,2816,22.7,198385,2.41,15
74.1,1588,7.9,80379,2.28,55
102.8,3208,87.1,166987,2.66,40
112.4,3075,42.7,95554,1.77,75
67.6,1970,30.1,8057,2.7,55
112.0,4188,58.4,18883,0.18,60
95.6,3102,45.0,180910,0.84,60
67.6,778,66.9,60014,2.43,80
85.7,2529,51.0,152522,1.33,85
69.7,3148,71.2,156577,0.79,85
102.0,711,86.1,192529,2.41,40
105.5,3819,23.6,156962,2.48,5
66.3,1314,36.3,183057,1.42,60
90.4,2001,46.5,108269,1.45,100
108.9,3524,96.4,35013,2.36,40
116.2,1981,39.7,165025,2.34,15
90.8,3727,41.2,133536,2.61,50
117.0,3611,67.1,74111,1.97,40
92.1,1808,44.8,112839,0.64,100
83.7,3725,95.4,46825,1.69,85
110.9,636,90.0,160638,1.21,60
89.6,2428,53.8,94035,0.18,100
88.3,3660,66.3,1521,0.67,85
89.4,3941,10.5,17363,0.7,60
110.8,4541,71.1,80938,0.34,60
109.9,1409,72.2,122159,1.41,60
84.2,3672,39.1,142534,1.57,45
80.0,4718,25.9,73109,1.09,60
89.5,2126,91.9,182177,1.3,85
94.4,4119,45.5,54698,1.69,85
74.3,1095,67.1,158175,0.45,85
107.6,1024,8.2,119511,1.73,50
89.2,3347,44.3,147579,2.16,65
80.0,2665,82.6,96783,2.64,80
66.4,2582,41.8,194173,0.97,85
74.3,2068,62.3,98829,2.27,80
117.0,4400,24.9,116774,1.86,15
78.3,1833,44.6,179398,1.56,85
70.1,2397,93.1,141419,2.77,65
87.6,1164,58.8,6099,1.9,80
78.4,3619,90.7,75104,1.16,85
62.1,1904,90.7,4406,2.17,80
79.4,732,94.7,159109,2.88,65
92.6,1048,90.1,102439,2.76,80
93.1,2430,5.3,188250,2.94,40
81.4,2758,93.7,135948,0.38,85
86.8,4226,18.1,90692,1.39,60
117.9,1449,8.8,161943,1.35,35
82.6,4562,10.3,96442,1.21,60
75.5,2080,38.1,102829,0.62,75
74.6,1500,64.0,112631,2.51,80
87.5,2139,43.2,44895,2.05,80
105.6,2499,7.4,43760,1.86,30
72.4,3544,50.3,46306,1.4,85
102.6,3844,47.0,75179,1.23,60
61.3,1114,76.9,147659,2.38,65
85.1,2191,31.6,76554,1.63,75
106.6,683,25.7,135285,1.86,15
80.3,4342,29.3,141116,0.39,45
93.8,2727,33.9,131015,1.47,60
72.3,2201,61.9,44425,0.48,100
104.5,1822,49.8,152448,0.26,60
63.1,4929,37.0,22590,2.1,40
111.2,2442,40.6,43403,0.9,75
71.9,2891,40.2,26628,2.9,80
112.5,2189,97.4,89421,1.86,55
81.2,3496,27.1,105763,1.97,55
103.4,608,82.7,133264,0.67,60
79.2,1314,72.3,152505,0.47,85
114.4,2527,5.5,84629,1.62,50
